product_id	形態素解析前データ	形態素解析後データ
0172252101M120	【bdONLINE限定色：ネイビー】【先行予約10月下旬-11月上旬入荷予定】ビッグカラーフォルムチェスターコート|NATURAL BEAUTY BASIC|アウター|コート|	
0172252101PS120	【bdONLINE限定色：ネイビー】【先行予約10月下旬-11月上旬入荷予定】ビッグカラーフォルムチェスターコート|NATURAL BEAUTY BASIC|アウター|コート|	
1312270024	2Wayデコルテリボンショート丈ニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312270024FR010	2Wayデコルテリボンショート丈ニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312270024FR030	2Wayデコルテリボンショート丈ニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312270024FR090	2Wayデコルテリボンショート丈ニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312210030	セットアップ対応スクエアネック前開きショート丈ブラウス|FREE'S MART|セットアップ対応|トップス|ブラウス|フェミニン|大人カジュアル|	
1312210030FR010	セットアップ対応スクエアネック前開きショート丈ブラウス|FREE'S MART|セットアップ対応|トップス|ブラウス|フェミニン|大人カジュアル|	
1312210030FR040	セットアップ対応スクエアネック前開きショート丈ブラウス|FREE'S MART|セットアップ対応|トップス|ブラウス|フェミニン|大人カジュアル|	
1662240052	ネップツイードジャンパースカート《WEB限定商品》|N. Natural Beauty Basic|ジャンスカ|ジャンパースカート|レイヤードスタイル|重ね着|フェミニン|大人カジュアル|通勤|オフィス|オフィスカジュアル|	
1662240052M051	ネップツイードジャンパースカート《WEB限定商品》|N. Natural Beauty Basic|ジャンスカ|ジャンパースカート|レイヤードスタイル|重ね着|フェミニン|大人カジュアル|通勤|オフィス|オフィスカジュアル|	
1662240052M121	ネップツイードジャンパースカート《WEB限定商品》|N. Natural Beauty Basic|ジャンスカ|ジャンパースカート|レイヤードスタイル|重ね着|フェミニン|大人カジュアル|通勤|オフィス|オフィスカジュアル|	
1662250903	カラーレスジャケット《S Size Line》|N. Natural Beauty Basic|アウター|ジャケット|フェミニン|大人カジュアル|通勤|ONスタイル|オフィス|オフィスカジュアル|ノーカラージャケット|ベージュジャケット|ネイビージャケット	
1662250903S030	カラーレスジャケット《S Size Line》|N. Natural Beauty Basic|アウター|ジャケット|フェミニン|大人カジュアル|通勤|ONスタイル|オフィス|オフィスカジュアル|ノーカラージャケット|ベージュジャケット|ネイビージャケット	
1662250903M030	カラーレスジャケット《S Size Line》|N. Natural Beauty Basic|アウター|ジャケット|フェミニン|大人カジュアル|通勤|ONスタイル|オフィス|オフィスカジュアル|ノーカラージャケット|ベージュジャケット|ネイビージャケット	
1662250903S120	カラーレスジャケット《S Size Line》|N. Natural Beauty Basic|アウター|ジャケット|フェミニン|大人カジュアル|通勤|ONスタイル|オフィス|オフィスカジュアル|ノーカラージャケット|ベージュジャケット|ネイビージャケット	
1662250903M120	カラーレスジャケット《S Size Line》|N. Natural Beauty Basic|アウター|ジャケット|フェミニン|大人カジュアル|通勤|ONスタイル|オフィス|オフィスカジュアル|ノーカラージャケット|ベージュジャケット|ネイビージャケット	
1662230800	ストレッチ微フレアパンツ《S Size Line》|N. Natural Beauty Basic|ボトムス|パンツ|フレアパンツ|フェミニン|大人カジュアル|	
1662230800S010	ストレッチ微フレアパンツ《S Size Line》|N. Natural Beauty Basic|ボトムス|パンツ|フレアパンツ|フェミニン|大人カジュアル|	
1662230800M010	ストレッチ微フレアパンツ《S Size Line》|N. Natural Beauty Basic|ボトムス|パンツ|フレアパンツ|フェミニン|大人カジュアル|	
1662230800S100	ストレッチ微フレアパンツ《S Size Line》|N. Natural Beauty Basic|ボトムス|パンツ|フレアパンツ|フェミニン|大人カジュアル|	
1662230800M100	ストレッチ微フレアパンツ《S Size Line》|N. Natural Beauty Basic|ボトムス|パンツ|フレアパンツ|フェミニン|大人カジュアル|	
0172220843	デニムサーキュラースカート|NATURAL BEAUTY BASIC|スカート|デニム|ハイウエスト|サーキュラー	
0172220843S120	デニムサーキュラースカート|NATURAL BEAUTY BASIC|スカート|デニム|ハイウエスト|サーキュラー	
0172220843M120	デニムサーキュラースカート|NATURAL BEAUTY BASIC|スカート|デニム|ハイウエスト|サーキュラー	
0172220843PS120	デニムサーキュラースカート|NATURAL BEAUTY BASIC|スカート|デニム|ハイウエスト|サーキュラー	
1212240800	千鳥カットワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|大人カジュアル|クラシカル|	
1212240800S010	千鳥カットワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|大人カジュアル|クラシカル|	
1212240800M010	千鳥カットワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|大人カジュアル|クラシカル|	
1212240800S022	千鳥カットワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|大人カジュアル|クラシカル|	
1212240800M022	千鳥カットワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|大人カジュアル|クラシカル|	
1212240804	ドットプリントボウタイワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212240804S040	ドットプリントボウタイワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212240804S050	ドットプリントボウタイワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212240804M050	ドットプリントボウタイワンピース|PROPORTION BODY DRESSING|ワンピース|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1312130037	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1312130037XS111	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1312130037S111	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1312130037M111	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1312130037XS112	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1312130037S112	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1312130037M112	[Sシリーズ対応商品]ハイウエストカットオフショートデニムパンツ|FREE'S MART|ボトムス|ショートパンツ|フェミニン|大人カジュアル|	
1252240028	ショートレイヤードキャミワンピースセット|JILL by JILL STUART|セットアップ|シャツ|ブラウス|ワンピース|レイヤード|重ね着|フェミニン|ガーリー|	
1252240028FR130	ショートレイヤードキャミワンピースセット|JILL by JILL STUART|セットアップ|シャツ|ブラウス|ワンピース|レイヤード|重ね着|フェミニン|ガーリー|	
1252260008	ギャザースリーブロゴトップス|JILL by JILL STUART|トップス|カットソー|フェミニン|ガーリー|カジュアル|	
1252260008FR010	ギャザースリーブロゴトップス|JILL by JILL STUART|トップス|カットソー|フェミニン|ガーリー|カジュアル|	
1252260008FR032	ギャザースリーブロゴトップス|JILL by JILL STUART|トップス|カットソー|フェミニン|ガーリー|カジュアル|	
1312292009	ロゴショートキャップ|FREE'S MART|帽子|キャップ|	
1312292009-010	ロゴショートキャップ|FREE'S MART|帽子|キャップ|	
1312292009-040	ロゴショートキャップ|FREE'S MART|帽子|キャップ|	
1312292009-080	ロゴショートキャップ|FREE'S MART|帽子|キャップ|	
1312292012	PUチューリップハット|FREE'S MART|帽子|ハット|	
1312292012-010	PUチューリップハット|FREE'S MART|帽子|ハット|	
1312292012-050	PUチューリップハット|FREE'S MART|帽子|ハット|	
1312292007	ヒョウ柄ベレー|FREE'S MART|帽子|ベレー|	
1312292007-051	ヒョウ柄ベレー|FREE'S MART|帽子|ベレー|	
1312292010	ツイードハット|FREE'S MART|ハット|帽子|	
1312292010-010	ツイードハット|FREE'S MART|ハット|帽子|	
1312292010-011	ツイードハット|FREE'S MART|ハット|帽子|	
1312292010-031	ツイードハット|FREE'S MART|ハット|帽子|	
1212220801	マーメイドデニムスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|大人カジュアル|	
1212220801S110	マーメイドデニムスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|大人カジュアル|	
1212220801M110	マーメイドデニムスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|大人カジュアル|	
1212220801PS110	マーメイドデニムスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|大人カジュアル|	
1212227800	《EDIT COLOGNE》ティアードドットスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212227800S022	《EDIT COLOGNE》ティアードドットスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212227800M022	《EDIT COLOGNE》ティアードドットスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212227800S050	《EDIT COLOGNE》ティアードドットスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
1212227800M050	《EDIT COLOGNE》ティアードドットスカート|PROPORTION BODY DRESSING|ボトムス|スカート|フェミニン|通勤|ONスタイル|オフィス|オフィスカジュアル|	
